,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.6392045371894595,0.4294717311859131,0.34227807763256607,0.2969264576706705,0.2424849271774292,0.2424849271774292
1,2,0.4218972745952727,0.502705362935861,0.20067358177296724,0.2212236927279943,0.7231687605381012,0.7231687605381012
2,3,0.3306545343580125,0.33590368926525116,0.1504590990894203,0.1801954374849042,0.21335776150226593,0.21335776150226593
3,4,0.2630428006943268,0.31083207080761593,0.10544293847736678,0.1575998626177824,0.16053495556116104,0.16053495556116104
4,5,0.20202293878869165,0.29752463350693387,0.06770265141289823,0.13432028785913805,0.10041042044758797,0.10041042044758797
5,6,0.19694203949427302,0.3216504144171874,0.0671476867002777,0.12979435081346125,0.14518442749977112,0.14518442749977112
6,7,0.1869667152626605,0.2688171664873759,0.05742831977343635,0.12953839686852467,0.069567009806633,0.069567009806633
7,8,0.16794471565303923,0.30929620812336606,0.046525756899220276,0.12141895907211907,0.07699060812592506,0.07699060812592506
8,9,0.15904076897268055,0.34705179805556935,0.04332420974969864,0.11571655988315993,0.10255818627774715,0.10255818627774715
9,10,0.17506166783314717,0.28541821738084155,0.05135257882832349,0.12370908939385716,0.07687486708164215,0.07687486708164215
10,11,0.14528462007830414,0.28549711654583615,0.034456902195381216,0.1108277177886118,0.11756236478686333,0.11756236478686333
11,12,0.11594829118893116,0.3102206314603488,0.022882392176108646,0.09306589881830578,0.10142519697546959,0.10142519697546959
12,13,0.10914527035400837,0.3311116248369217,0.018694120420944652,0.09045114976507199,0.07114910613745451,0.07114910613745451
13,14,0.09910406766435768,0.303502610574166,0.012191096479898389,0.08691297098994255,0.05494415061548352,0.05494415061548352
14,15,0.0975683469655393,0.310546117524306,0.010795505860337068,0.08677284131887593,0.07677554478868842,0.07677554478868842
