,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.2053283484747566,0.14389651529839106,0.16357006562482587,0.04175828234754964,0.10435272380709648,0.10435272380709648
1,2,0.11742666920031085,0.11029958001221803,0.087835844798974,0.029590824517752176,0.08181002549827099,0.08181002549827099
2,3,0.11456307052348991,0.08391078234316725,0.08574219688713791,0.028820873684767705,0.05255902744829655,0.05255902744829655
3,4,0.09170114574052919,0.07811372231312774,0.06637898078658178,0.025322165031602964,0.0569979902356863,0.0569979902356863
4,5,0.06491812854181465,0.06520358934742426,0.04360222271000388,0.02131590587152255,0.04614315368235111,0.04614315368235111
5,6,0.06460519642532278,0.06270821085580852,0.04335181580005776,0.021253380822463867,0.04625602997839451,0.04625602997839451
6,7,0.060956859561627844,0.06267877680700995,0.039609252029710114,0.021347607592165373,0.03714677505195141,0.03714677505195141
7,8,0.0550056899586724,0.05864844554920314,0.035759008434197485,0.019246681463071277,0.0421870369464159,0.0421870369464159
8,9,0.043473900193242106,0.04058879184540444,0.025862318444711135,0.017611581717115157,0.02950738975778222,0.02950738975778222
9,10,0.04738619003184038,0.04209883170158923,0.02991708667887889,0.01746910329155785,0.03130374662578106,0.03130374662578106
10,11,0.05229862198075565,0.0587291661035991,0.03337734202658216,0.018921279896917824,0.03329339064657688,0.03329339064657688
11,12,0.03804688640159639,0.08051504423712821,0.021736854972365133,0.016310031380815534,0.04013682156801224,0.04013682156801224
12,13,0.03591846145819103,0.03689087611290352,0.020245226370506717,0.015673235038384605,0.027347533032298088,0.027347533032298088
13,14,0.048152496542743776,0.0404153589456995,0.030991344557137212,0.017161151966804674,0.034742855466902256,0.034742855466902256
14,15,0.027316359497799526,0.03605212216286426,0.013061736072094493,0.014254623448688898,0.03578032273799181,0.03578032273799181
15,16,0.036855368515234056,0.039816098112721625,0.022247621854346106,0.014607746634691101,0.036354318261146545,0.036354318261146545
16,17,0.028031564614622882,0.03490492878547451,0.014644463651454474,0.013387101007776148,0.03480268456041813,0.03480268456041813
17,18,0.04596261466262243,0.04868739369391741,0.03026007525620882,0.015702539398177163,0.03733761887997389,0.03733761887997389
18,19,0.032650924146260585,0.0366752231725269,0.01828165896764376,0.014369265196347722,0.03681419417262077,0.03681419417262077
19,20,0.03338925782246522,0.04055251910764791,0.019689944407978666,0.013699313369062816,0.038462307304143906,0.038462307304143906
20,21,0.029000064287583272,0.08190443264897469,0.016052470781960253,0.01294759352798639,0.03336337488144636,0.03336337488144636
21,22,0.02374110669074343,0.036906555273719416,0.011039971166215237,0.012701135548430052,0.030926302075386047,0.030926302075386047
