,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,2.029372868658621,2.652458965778351,0.852865275702899,3.044211853908587,1.2864950895309448,1.2864950895309448
1,2,1.1883001214341273,2.2294636567433677,0.3949094077077093,1.9137130145785175,1.0302403569221497,1.0302403569221497
2,3,0.9160709366013732,2.0293206870555878,0.2754012404740611,1.5080244254462327,0.8075375705957413,0.8075375705957413
3,4,0.8104380467269994,2.1043666501839957,0.27146856128414976,1.3025157723245742,0.8436115086078644,0.8436115086078644
4,5,0.7348949056637438,2.18326065937678,0.27129571149243586,1.1603943388673323,1.1286108791828156,1.1286108791828156
5,6,0.6760654328744623,2.2348449528217316,0.27743975393757037,1.0419870939435838,0.7805596813559532,0.7805596813559532
6,7,0.5517723194406002,2.1642698595921197,0.2122836271418801,0.8647535567796683,0.9431495070457458,0.9431495070457458
7,8,0.4768051301376729,1.9083900451660156,0.21391807826636713,0.7171384280995478,0.8938893228769302,0.8938893228769302
8,9,0.4215950203847282,2.0568495094776154,0.20445612337015853,0.6163074457192723,0.9385843276977539,0.9385843276977539
9,10,0.37031789953950084,2.053864816824595,0.19719477478839173,0.5241169433427763,0.7550083547830582,0.7550083547830582
10,11,0.3581793749634224,1.9993150532245636,0.20938916749592068,0.48715770772740813,0.6852306723594666,0.6852306723594666
11,12,0.2878637779739839,2.0710463921229043,0.1761743730947941,0.3813697675926776,0.7875064462423325,0.7875064462423325
12,13,0.2922356969948056,2.2194578647613525,0.18931840548786935,0.37863901342394984,0.849494680762291,0.849494680762291
13,14,0.2709687459695188,2.265531837940216,0.20486524974620796,0.3210609843836555,0.8547538667917252,0.8547538667917252
14,15,0.2553493674797348,2.3448239862918854,0.18397096506779706,0.310711959400509,0.9959259480237961,0.9959259480237961
15,16,0.2540206716784948,2.329542875289917,0.1933771227545376,0.2988503988407835,0.9813579618930817,0.9813579618930817
