,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.17674970782550148,0.25089181699380975,0.21667816861743155,0.08123494507081232,0.2690226435661316,0.2690226435661316
1,2,0.1476148768522881,0.25525022844488027,0.1841013654236895,0.06832712948666102,0.26656103134155273,0.26656103134155273
2,3,0.13058148491523822,0.22539760920797935,0.16354668826765378,0.0590621897173941,0.27267321944236755,0.27267321944236755
3,4,0.11860506415704948,0.21525887897124985,0.14875951675724952,0.053127470429525404,0.24578244984149933,0.24578244984149933
4,5,0.1043324514057446,0.21442382801438367,0.1284419884393522,0.0487383907828393,0.24394455552101135,0.24394455552101135
5,6,0.09631411359570899,0.2080884863895573,0.11596509843220021,0.0462433717737984,0.23184776306152344,0.23184776306152344
6,7,0.097109272462973,0.2151945853523179,0.11343462107621559,0.047830565566812845,0.2620241567492485,0.2620241567492485
7,8,0.07653698214753009,0.24841692587009861,0.08641676726228215,0.04015213091396422,0.292765349149704,0.292765349149704
8,9,0.06917190099846045,0.2458946602563858,0.07571300174851582,0.03827397690467954,0.2583724707365036,0.2583724707365036
9,10,0.06824195034788089,0.221215762604745,0.0739983426934087,0.03844873019261286,0.252556249499321,0.252556249499321
10,11,0.06757717367050034,0.24050428800607995,0.0734410677935421,0.03761495604091672,0.24493569135665894,0.24493569135665894
